UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days
U133427,0,0,19,Product101,android,Product101,0,0
U133428,0,0,21,Product101,android,Pr100973,0,0
U133429,0,0,21,Product101,windows,Pr100119,0,0
U133430,0,0,21,Product101,android,Pr100319,0,0
U133431,0,0,19,Product101,windows,Pr100146,0,0
U133432,0,0,19,Product101,windows,Pr100872,0,0
U133433,0,0,19,Product101,windows,Pr100119,0,0
U133434,0,0,19,Product101,windows,Pr100095,0,0
U133435,0,0,19,Product101,android,Pr100014,0,0
U133436,0,0,21,Product101,windows,Product101,0,0
U133437,0,0,21,Product101,windows,Pr100166,0,0
U133438,0,0,21,Product101,android,Pr100051,0,0
U133439,0,0,21,Product101,windows,Product101,0,0
U133440,0,0,19,Product101,rare,Product101,0,0
U133441,0,0,19,Product101,android,Product101,0,0
U133443,0,0,19,Product101,android,Pr101273,0,0
U133444,0,0,19,Product101,windows,Product101,0,0
U133445,0,0,19,Product101,android,Pr101463,0,0
U133446,0,0,21,Product101,windows,Product101,0,0
U133447,0,0,19,Product101,android,Pr100366,0,0
U133448,0,0,0,Product101,windows,Product101,0,0
U133450,0,0,19,Product101,windows,Pr100257,0,0
U133451,0,0,19,Product101,android,Pr100102,0,0
U133452,0,0,19,Product101,windows,Product101,0,0
U133453,0,0,19,Product101,windows,Product101,0,0
U133454,0,0,19,Product101,rare,Product101,0,0
U133455,0,0,21,Product101,rare,Product101,0,0
U133456,0,0,0,Product101,windows,Product101,0,0
U133457,0,0,21,Product101,android,Pr100219,0,0
U133458,0,0,21,Product101,windows,Product101,0,0
U133459,0,0,20,Product101,windows,Product101,0,0
U133460,0,0,21,Product101,windows,Pr100130,0,0
U133461,0,0,21,Product101,windows,Product101,0,0
U133462,0,0,19,Product101,windows,Pr100225,0,0
U133463,0,0,21,Product101,windows,Product101,0,0
U133464,0,0,19,Product101,android,Pr100319,0,0
U133465,0,0,21,Product101,windows,Product101,0,0
U133466,0,0,19,Product101,windows,Pr100019,0,0
U133467,0,0,21,Product101,windows,Pr100166,0,0
U133468,0,0,21,Product101,windows,Pr100126,0,0
U133469,0,0,19,Product101,windows,Pr100102,0,0
U133470,0,0,19,Product101,windows,Pr100474,0,0
U133471,0,0,19,Product101,android,Pr100145,0,0
U133474,0,0,21,Product101,windows,Pr100018,0,0
U133475,0,0,21,Product101,windows,Pr101034,0,0
U133476,0,0,21,Product101,windows,Product101,0,0
U133477,0,0,21,Product101,android,Pr100413,0,0
U133478,0,0,19,Product101,windows,Pr100321,0,0
U133479,0,0,21,Product101,windows,Pr101547,0,0
U133480,0,0,19,Product101,windows,Pr100000,0,0
U133481,0,0,19,Product101,windows,Pr100119,0,0
U133483,0,0,19,Product101,android,Pr100187,0,0
U133484,0,0,21,Product101,mac os x,Product101,0,0
U133485,0,0,21,Product101,windows,Product101,0,0
U133486,0,0,19,Product101,windows,Pr100206,0,0
U133487,0,0,21,Product101,android,Pr100751,0,0
U133488,0,0,21,Product101,windows,Product101,0,0
U133489,0,0,21,Product101,windows,Product101,0,0
U133490,0,0,0,Product101,windows,Product101,0,0
U133492,0,0,21,Product101,windows,Product101,0,0
U133495,0,0,21,Product101,windows,Pr100321,0,0
U133496,0,0,19,Product101,mac os x,Pr100287,0,0
U133497,0,0,21,Product101,windows,Product101,0,0
U133498,0,0,19,Product101,mac os x,Pr100445,0,0
U133499,0,0,19,Product101,android,Pr100471,0,0
U133500,0,0,21,Product101,windows,Pr100390,0,0
U133501,0,0,21,Product101,windows,Pr100200,0,0
U133502,0,0,19,Product101,android,Pr100241,0,0
U133503,0,0,19,Product101,windows,Pr100027,0,0
U133504,0,0,19,Product101,android,Pr100726,0,0
U133505,0,0,19,Product101,android,Pr101146,0,0
U133506,0,0,19,Product101,windows,Pr101112,0,0
U133507,0,0,20,Product101,android,Pr100797,0,0
U133508,0,0,19,Product101,windows,Pr100487,0,0
U133509,0,0,19,Product101,windows,Pr100872,0,0
U133510,0,0,19,Product101,android,Pr101148,0,0
U133511,0,0,19,Product101,android,Pr100136,0,0
U133512,0,0,20,Product101,windows,Pr100350,0,0
U133513,0,0,21,Product101,windows,Pr100086,0,0
U133514,0,0,19,Product101,windows,Pr100486,0,0
U133515,0,0,19,Product101,android,Pr100319,0,0
U133516,0,0,19,Product101,windows,Product101,0,0
U133517,0,0,21,Product101,windows,Pr100272,0,0
U133518,0,0,19,Product101,android,Product101,0,0
U133519,0,0,20,Product101,android,Product101,0,0
U133520,0,0,19,Product101,windows,Pr101540,0,0
U133521,0,0,21,Product101,android,Pr103498,0,0
U133522,0,0,21,Product101,windows,Pr100166,0,0
U133523,0,0,19,Product101,windows,Pr100219,0,0
U133524,0,0,19,Product101,windows,Product101,0,0
U133525,0,0,21,Product101,windows,Product101,0,0
U133526,0,0,19,Product101,windows,Product101,0,0
U133527,0,0,19,Product101,mac os x,Pr100459,0,0
U133528,0,0,21,Product101,windows,Pr100621,0,0
U133529,0,0,19,Product101,windows,Pr100272,0,0
U133530,0,0,21,Product101,windows,Product101,0,0
U133531,0,0,19,Product101,windows,Pr100083,0,0
U133532,0,0,21,Product101,windows,Pr101262,0,0
U133533,0,0,19,Product101,android,Pr100236,0,0
U133534,0,0,19,Product101,windows,Pr101747,0,0
U133535,0,0,21,Product101,windows,Pr100102,0,0
U133536,0,0,19,Product101,windows,Pr100578,0,0
U133538,0,0,19,Product101,windows,Pr100309,0,0
U133539,0,0,21,Product101,android,Product101,0,0
U133541,0,0,20,Product101,windows,Product101,0,0
U133542,0,0,21,Product101,windows,Product101,0,0
U133544,0,0,19,Product101,windows,Pr100616,0,0
U133545,0,0,19,Product101,android,Pr100050,0,0
U133546,0,0,21,Product101,windows,Pr102152,0,0
U133547,0,0,19,Product101,windows,Pr111703,0,0
U133548,0,0,19,Product101,mac os x,Pr100719,0,0
U133549,0,0,21,Product101,windows,Pr100330,0,0
U133550,0,0,19,Product101,rare,Pr100064,0,0
U133552,0,0,21,Product101,windows,Pr100219,0,0
U133553,0,0,19,Product101,windows,Pr100017,0,0
U133554,0,0,21,Product101,windows,Pr100686,0,0
U133555,0,0,19,Product101,mac os x,Product101,0,0
U133556,0,0,20,Product101,windows,Pr100885,0,0
U133557,0,0,19,Product101,windows,Pr100901,0,0
U133558,0,0,19,Product101,windows,Pr101155,0,0
U133559,0,0,19,Product101,windows,Pr100236,0,0
U133560,0,0,19,Product101,windows,Pr100279,0,0
U133561,0,0,19,Product101,windows,Product101,0,0
U133562,0,0,21,Product101,windows,Product101,0,0
U133563,0,0,19,Product101,windows,Pr100406,0,0
U133564,0,0,19,Product101,windows,Pr100120,0,0
U133565,0,0,21,Product101,windows,Product101,0,0
U133566,0,0,19,Product101,windows,Pr100209,0,0
U133567,0,0,21,Product101,windows,Product101,0,0
U133568,0,0,21,Product101,windows,Product101,0,0
U133569,0,0,21,Product101,windows,Pr100401,0,0
U133570,0,0,21,Product101,windows,Pr100908,0,0
U133571,0,0,21,Product101,windows,Product101,0,0
U133572,0,0,19,Product101,windows,Pr100226,0,0
U133573,0,0,20,Product101,windows,Product101,0,0
U133574,0,0,21,Product101,windows,Pr100272,0,0
U133575,0,0,20,Product101,windows,Pr100192,0,0
U133576,0,0,20,Product101,windows,Pr101013,0,0
U133577,0,0,21,Product101,windows,Product101,0,0
U133578,0,0,21,Product101,windows,Pr100885,0,0
U133579,0,0,21,Product101,windows,Pr100219,0,0
U133580,0,0,19,Product101,android,Pr100070,0,0
U133581,0,0,21,Product101,windows,Product101,0,0
U133582,0,0,19,Product101,windows,Pr100051,0,0
U133583,0,0,21,Product101,windows,Product101,0,0
U133585,0,0,19,Product101,android,Pr100428,0,0
U133586,0,0,21,Product101,rare,Pr100910,0,0
U133587,0,0,19,Product101,windows,Pr100192,0,0
U133588,0,0,20,Product101,android,Pr101678,0,0
U133589,0,0,19,Product101,android,Pr100102,0,0
U133590,0,0,19,Product101,android,Product101,0,0
U133591,0,0,19,Product101,android,Pr101678,0,0
U133592,0,0,19,Product101,windows,Product101,0,0
U133593,0,0,21,Product101,android,Product101,0,0
U133594,0,0,21,Product101,mac os x,Pr100068,0,0
U133595,0,0,21,Product101,windows,Product101,0,0
U133596,0,0,20,Product101,windows,Product101,0,0
U133597,0,0,21,Product101,windows,Pr100885,0,0
U133598,0,0,19,Product101,windows,Pr100251,0,0
U133599,0,0,19,Product101,windows,Pr100885,0,0
U133600,0,0,683,Product101,windows,Product101,0,0
U133601,0,0,19,Product101,windows,Pr100219,0,0
U133602,0,0,21,Product101,mac os x,Pr100850,0,0
U133603,0,0,21,Product101,windows,Pr100522,0,0
U133604,0,0,3318,Product101,windows,Product101,0,0
U133605,0,0,19,Product101,android,Pr101034,0,0
U133606,0,0,19,Product101,windows,Pr100017,0,0
U133607,0,0,21,Product101,android,Product101,0,0
U133608,0,0,19,Product101,android,Pr100872,0,0
U133609,0,0,21,Product101,windows,Pr100885,0,0
U133610,0,0,19,Product101,windows,Product101,0,0
U133611,0,0,19,Product101,windows,Pr100301,0,0
U133612,0,0,21,Product101,windows,Product101,0,0
U133614,0,0,21,Product101,windows,Pr100798,0,0
U133615,0,0,21,Product101,windows,Pr100758,0,0
U133616,0,0,19,Product101,windows,Pr100885,0,0
U133618,0,0,21,Product101,windows,Pr100219,0,0
U133619,0,0,21,Product101,windows,Product101,0,0
U133621,0,0,21,Product101,mac os x,Pr100226,0,0
U133622,0,0,21,Product101,rare,Product101,0,0
U133623,0,0,19,Product101,mac os x,Pr100113,0,0
U133624,0,0,21,Product101,android,Product101,0,0
U133626,0,0,19,Product101,windows,Pr100325,0,0
U133627,0,0,21,Product101,windows,Product101,0,0
U133628,0,0,19,Product101,windows,Pr100170,0,0
U133629,0,0,21,Product101,windows,Product101,0,0
U133630,0,0,21,Product101,windows,Product101,0,0
U133631,0,0,19,Product101,windows,Pr100358,0,0
U133632,0,0,6469,Product101,android,Pr101975,0,0
U133633,0,0,19,Product101,windows,Pr100321,0,0
U133634,0,0,19,Product101,windows,Product101,0,0
U133635,0,0,21,Product101,android,Product101,0,0
U133636,0,0,20,Product101,windows,Pr100906,0,0
U133637,0,0,19,Product101,android,Pr102804,0,0
U133638,0,0,19,Product101,android,Pr102804,0,0
U133639,0,0,3953,Product101,windows,Pr100390,0,0
U133640,0,0,21,Product101,android,Pr100209,0,0
U133641,0,0,19,Product101,windows,Product101,0,0
U133642,0,0,19,Product101,windows,Pr100209,0,0
U133643,0,0,20,Product101,android,Product101,0,0
U133644,0,0,21,Product101,android,Pr100200,0,0
U133645,0,0,21,Product101,windows,Pr100486,0,0
U133646,0,0,19,Product101,rare,Pr100134,0,0
U133647,0,0,19,Product101,windows,Pr100573,0,0
U133648,0,0,21,Product101,mac os x,Pr100417,0,0
U133649,0,0,21,Product101,windows,Pr100850,0,0
U133650,0,0,21,Product101,windows,Pr100885,0,0
U133651,0,0,21,Product101,windows,Product101,0,0
U133652,0,0,21,Product101,windows,Product101,0,0
U133653,0,0,20,Product101,windows,Pr100250,0,0
U133654,0,0,19,Product101,windows,Pr100121,0,0
U133655,0,0,19,Product101,windows,Pr101479,0,0
U133656,0,0,21,Product101,windows,Product101,0,0
U133657,0,0,21,Product101,windows,Pr100736,0,0
U133658,0,0,21,Product101,windows,Product101,0,0
U133659,0,0,6491,Product101,windows,Product101,0,0
U133660,0,0,19,Product101,windows,Product101,0,0
U133661,0,0,21,Product101,android,Pr100667,0,0
U133662,0,0,21,Product101,windows,Product101,0,0
U133663,0,0,21,Product101,windows,Product101,0,0
U133664,0,0,21,Product101,windows,Product101,0,0
U133665,0,0,21,Product101,windows,Pr100017,0,0
U133667,0,0,21,Product101,android,Pr100496,0,0
U133668,0,0,19,Product101,windows,Pr100796,0,0
U133669,0,0,21,Product101,windows,Pr100438,0,0
U133670,0,0,19,Product101,windows,Pr100311,0,0
U133671,0,0,19,Product101,rare,Pr101961,0,0
U133672,0,0,21,Product101,windows,Pr100020,0,0
U133673,0,0,19,Product101,windows,Pr100390,0,0
U133674,0,0,0,Product101,windows,Product101,0,0
U133675,0,0,19,Product101,android,Pr102804,0,0
U133676,0,0,20,Product101,android,Pr100102,0,0
U133677,0,0,19,Product101,android,Pr100420,0,0
U133678,0,0,19,Product101,android,Pr100200,0,0
U133679,0,0,19,Product101,windows,Pr100444,0,0
U133682,0,0,19,Product101,android,Product101,0,0
U133683,0,0,21,Product101,windows,Product101,0,0
U133684,0,0,19,Product101,android,Product101,0,0
U133685,0,0,19,Product101,android,Pr100959,0,0
U133686,0,0,19,Product101,android,Pr101463,0,0
U133687,0,0,4821,Product101,windows,Product101,0,0
U133688,0,0,19,Product101,android,Pr101792,0,0
U133689,0,0,21,Product101,windows,Product101,0,0
U133690,0,0,20,Product101,windows,Pr101792,0,0
U133691,0,0,21,Product101,windows,Product101,0,0
U133692,0,0,21,Product101,mac os x,Product101,0,0
U133693,0,0,21,Product101,windows,Product101,0,0
U133694,0,0,19,Product101,android,Product101,0,0
U133695,0,0,20,Product101,android,Pr100102,0,0
U133696,0,0,19,Product101,android,Pr101244,0,0
U133697,0,0,20,Product101,android,Product101,0,0
U133698,0,0,21,Product101,windows,Pr100200,0,0
U133700,0,0,19,Product101,rare,Pr100028,0,0
U133701,0,0,21,Product101,windows,Product101,0,0
U133702,0,0,19,Product101,windows,Pr102073,0,0
U133703,0,0,21,Product101,windows,Pr100490,0,0
U133704,0,0,19,Product101,windows,Pr100843,0,0
U133705,0,0,0,Product101,windows,Product101,0,0
U133706,0,0,19,Product101,android,Pr100633,0,0
U133707,0,0,21,Product101,windows,Product101,0,0
U133709,0,0,19,Product101,windows,Pr100736,0,0
U133710,0,0,19,Product101,rare,Pr100739,0,0
U133712,0,0,21,Product101,android,Pr100910,0,0
U133713,0,0,19,Product101,windows,Pr100910,0,0
U133714,0,0,21,Product101,windows,Product101,0,0
U133715,0,0,21,Product101,windows,Product101,0,0
U133716,0,0,21,Product101,windows,Product101,0,0
U133717,0,0,21,Product101,windows,Pr100086,0,0
U133719,0,0,21,Product101,windows,Product101,0,0
U133720,0,0,19,Product101,android,Pr100885,0,0
U133721,0,0,21,Product101,windows,Product101,0,0
U133722,0,0,19,Product101,windows,Pr100784,0,0
U133723,0,0,19,Product101,windows,Pr100117,0,0
U133724,0,0,19,Product101,windows,Product101,0,0
U133725,0,0,19,Product101,windows,Pr100163,0,0
U133727,0,0,20,Product101,android,Pr101148,0,0
U133728,0,0,19,Product101,windows,Pr100219,0,0
U133729,0,0,19,Product101,mac os x,Pr100859,0,0
U133730,0,0,19,Product101,rare,Pr100097,0,0
U133732,0,0,21,Product101,windows,Pr100252,0,0
U133733,0,0,19,Product101,windows,Pr104303,0,0
U133734,0,0,19,Product101,windows,Pr100224,0,0
U133735,0,0,19,Product101,windows,Pr100162,0,0
U133737,0,0,19,Product101,mac os x,Pr101051,0,0
U133739,0,0,21,Product101,windows,Pr100028,0,0
U133740,0,0,0,Product101,windows,Product101,0,0
U133741,0,0,19,Product101,windows,Pr100177,0,0
U133742,0,0,21,Product101,windows,Product101,0,0
U133743,0,0,19,Product101,android,Pr100319,0,0
U133744,0,0,0,Product101,windows,Product101,0,0
U133745,0,0,0,Product101,windows,Product101,0,0
U133746,0,0,21,Product101,windows,Pr100026,0,0
U133747,0,0,21,Product101,windows,Pr107186,0,0
U133748,0,0,19,Product101,windows,Product101,0,0
U133749,0,0,21,Product101,mac os x,Product101,0,0
U133750,0,0,21,Product101,windows,Pr100590,0,0
U133751,0,0,19,Product101,windows,Pr101224,0,0
U133752,0,0,19,Product101,windows,Pr100850,0,0
U133753,0,0,19,Product101,android,Pr100726,0,0
U133754,0,0,21,Product101,android,Pr101244,0,0
U133755,0,0,21,Product101,windows,Product101,0,0
U133756,0,0,21,Product101,windows,Pr100170,0,0
U133757,0,0,21,Product101,rare,Pr100885,0,0
U133758,0,0,21,Product101,windows,Product101,0,0
U133761,0,0,20,Product101,windows,Product101,0,0
U133762,0,0,21,Product101,windows,Pr100762,0,0
U133763,0,0,19,Product101,windows,Pr101301,0,0
U133764,0,0,0,Product101,windows,Product101,0,0
U133765,0,0,19,Product101,windows,Pr100736,0,0
U133766,0,0,19,Product101,android,Pr100219,0,0
U133767,0,0,21,Product101,android,Pr100227,0,0
U133768,0,0,19,Product101,android,Pr100321,0,0
U133769,0,0,20,Product101,android,Pr101608,0,0
U133770,0,0,19,Product101,android,Pr100910,0,0
U133771,0,0,19,Product101,windows,Pr100086,0,0
U133772,0,0,21,Product101,windows,Product101,0,0
U133773,0,0,21,Product101,android,Pr100200,0,0
U133774,0,0,0,Product101,windows,Product101,0,0
U133775,0,0,19,Product101,mac os x,Pr100190,0,0
U133776,0,0,19,Product101,windows,Product101,0,0
U133777,0,0,21,Product101,windows,Product101,0,0
U133780,0,0,19,Product101,windows,Pr100027,0,0
U133781,0,0,19,Product101,android,Pr100910,0,0
U133782,0,0,21,Product101,windows,Product101,0,0
U133783,0,0,21,Product101,windows,Pr101505,0,0
U133784,0,0,19,Product101,mac os x,Pr100773,0,0
U133785,0,0,19,Product101,android,Pr100036,0,0
U133786,0,0,19,Product101,rare,Pr100030,0,0
U133787,0,0,19,Product101,android,Product101,0,0
U133788,0,0,19,Product101,android,Pr100319,0,0
U133789,0,0,19,Product101,android,Pr100599,0,0
U133790,0,0,20,Product101,windows,Product101,0,0
U133791,0,0,21,Product101,android,Pr100895,0,0
U133792,0,0,21,Product101,windows,Product101,0,0
U133793,0,0,20,Product101,windows,Pr101384,0,0
U133794,0,0,0,Product101,windows,Product101,0,0
U133795,0,0,21,Product101,windows,Product101,0,0
U133796,0,0,19,Product101,android,Product101,0,0
U133797,0,0,20,Product101,windows,Pr101429,0,0
U133798,0,0,19,Product101,android,Pr100895,0,0
U133799,0,0,19,Product101,windows,Pr100130,0,0
U133800,0,0,21,Product101,windows,Product101,0,0
U133801,0,0,21,Product101,rare,Product101,0,0
U133802,0,0,19,Product101,android,Pr100145,0,0
U133803,0,0,20,Product101,windows,Product101,0,0
U133804,0,0,21,Product101,android,Pr100997,0,0
U133805,0,0,19,Product101,windows,Pr100019,0,0
U133806,0,0,21,Product101,android,Product101,0,0
U133807,0,0,21,Product101,android,Pr100885,0,0
U133808,0,0,19,Product101,mac os x,Pr100355,0,0
U133809,0,0,19,Product101,android,Pr100567,0,0
U133810,0,0,19,Product101,windows,Pr100308,0,0
U133811,0,0,19,Product101,android,Pr102321,0,0
U133812,0,0,21,Product101,rare,Product101,0,0
U133813,0,0,19,Product101,android,Pr100567,0,0
U133814,0,0,21,Product101,android,Pr100713,0,0
U133815,0,0,21,Product101,windows,Product101,0,0
U133816,0,0,21,Product101,windows,Pr100005,0,0
U133817,0,0,19,Product101,android,Pr100200,0,0
U133818,0,0,19,Product101,android,Product101,0,0
U133819,0,0,19,Product101,windows,Pr100662,0,0
U133821,0,0,21,Product101,mac os x,Pr100166,0,0
U133822,0,0,19,Product101,android,Pr100461,0,0
U133823,0,0,19,Product101,android,Pr100357,0,0
U133824,0,0,19,Product101,android,Pr101478,0,0
U133825,0,0,4437,Product101,windows,Product101,0,0
U133826,0,0,21,Product101,windows,Pr100849,0,0
U133827,0,0,19,Product101,windows,Pr100200,0,0
U133828,0,0,19,Product101,windows,Pr100224,0,0
U133829,0,0,21,Product101,windows,Product101,0,0
U133830,0,0,19,Product101,windows,Product101,0,0
U133831,0,0,21,Product101,android,Pr101380,0,0
U133832,0,0,21,Product101,windows,Pr101063,0,0
U133833,0,0,19,Product101,windows,Pr100486,0,0
U133834,0,0,20,Product101,windows,Product101,0,0
U133835,0,0,21,Product101,android,Pr102802,0,0
U133836,0,0,21,Product101,windows,Product101,0,0
U133837,0,0,21,Product101,rare,Pr101047,0,0
U133838,0,0,20,Product101,mac os x,Pr100250,0,0
U133839,0,0,19,Product101,windows,Pr100453,0,0
U133840,0,0,20,Product101,android,Pr100102,0,0
U133841,0,0,19,Product101,windows,Pr101765,0,0
U133842,0,0,19,Product101,mac os x,Product101,0,0
U133843,0,0,21,Product101,windows,Pr100456,0,0
U133844,0,0,21,Product101,android,Pr100895,0,0
U133845,0,0,21,Product101,windows,Product101,0,0
U133846,0,0,0,Product101,windows,Product101,0,0
U133847,0,0,21,Product101,windows,Product101,0,0
U133848,0,0,21,Product101,windows,Product101,0,0
U133849,0,0,19,Product101,mac os x,Pr100119,0,0
U133850,0,0,19,Product101,windows,Pr100656,0,0
U133851,0,0,21,Product101,android,Pr100739,0,0
U133852,0,0,21,Product101,windows,Pr100390,0,0
U133853,0,0,19,Product101,android,Pr111769,0,0
U133854,0,0,21,Product101,windows,Pr100393,0,0
U133857,0,0,21,Product101,windows,Product101,0,0
U133858,0,0,19,Product101,windows,Pr101500,0,0
U133860,0,0,0,Product101,windows,Product101,0,0
U133861,0,0,21,Product101,windows,Pr101975,0,0
U133862,0,0,19,Product101,rare,Product101,0,0
U133863,0,0,19,Product101,windows,Pr100001,0,0
U133865,0,0,19,Product101,windows,Pr100758,0,0
U133866,0,0,21,Product101,windows,Pr100908,0,0
U133867,0,0,21,Product101,android,Pr100487,0,0
U133868,0,0,21,Product101,windows,Pr100166,0,0
U133869,0,0,19,Product101,windows,Pr100108,0,0
U133870,0,0,19,Product101,windows,Product101,0,0
U133871,0,0,19,Product101,windows,Pr100313,0,0
U133872,0,0,19,Product101,android,Pr100319,0,0
U133873,0,0,19,Product101,windows,Product101,0,0
U133874,0,0,19,Product101,windows,Pr100340,0,0
U133875,0,0,20,Product101,rare,Product101,0,0
U133876,0,0,21,Product101,windows,Pr100859,0,0
U133878,0,0,19,Product101,rare,Pr100236,0,0
U133879,0,0,21,Product101,windows,Pr100051,0,0
U133880,0,0,19,Product101,windows,Pr100181,0,0
U133881,0,0,19,Product101,windows,Pr100069,0,0
U133882,0,0,19,Product101,android,Pr101381,0,0
U133883,0,0,19,Product101,windows,Pr100067,0,0
U133884,0,0,21,Product101,windows,Product101,0,0
U133885,0,0,7420,Product101,windows,Pr101556,0,0
U133886,0,0,20,Product101,windows,Pr100251,0,0
U133887,0,0,21,Product101,windows,Product101,0,0
U133889,0,0,21,Product101,windows,Product101,0,0
U133890,0,0,19,Product101,windows,Pr100113,0,0
U133892,0,0,19,Product101,windows,Pr101077,0,0
U133893,0,0,19,Product101,windows,Pr100030,0,0
U133894,0,0,21,Product101,android,Product101,0,0
U133895,0,0,21,Product101,mac os x,Product101,0,0
U133896,0,0,19,Product101,windows,Pr101747,0,0
U133898,0,0,21,Product101,windows,Product101,0,0
U133899,0,0,19,Product101,windows,Pr100961,0,0
U133900,0,0,19,Product101,windows,Pr100137,0,0
U133904,0,0,19,Product101,windows,Product101,0,0
U133905,0,0,21,Product101,windows,Product101,0,0
U133906,0,0,19,Product101,windows,Pr102869,0,0
U133908,0,0,20,Product101,windows,Pr101927,0,0
U133909,0,0,21,Product101,windows,Pr100522,0,0
U133910,0,0,21,Product101,windows,Pr100250,0,0
U133911,0,0,19,Product101,android,Pr101463,0,0
U133912,0,0,19,Product101,windows,Pr100743,0,0
U133913,0,0,19,Product101,mac os x,Product101,0,0
U133914,0,0,19,Product101,windows,Pr100209,0,0
U133915,0,0,21,Product101,windows,Pr100506,0,0
U133916,0,0,20,Product101,rare,Pr100910,0,0
U133917,0,0,19,Product101,windows,Pr100096,0,0
U133918,0,0,19,Product101,android,Pr101927,0,0
U133920,0,0,19,Product101,windows,Product101,0,0
U133921,0,0,19,Product101,android,Pr101148,0,0
U133922,0,0,19,Product101,windows,Pr100102,0,0
U133923,0,0,19,Product101,windows,Pr101067,0,0
U133924,0,0,21,Product101,windows,Pr100850,0,0
U133925,0,0,0,Product101,windows,Product101,0,0
U133926,0,0,19,Product101,android,Product101,0,0
U133927,0,0,19,Product101,android,Pr100908,0,0
U133928,0,0,19,Product101,windows,Product101,0,0
U133929,0,0,21,Product101,android,Product101,0,0
U133930,0,0,20,Product101,android,Pr102929,0,0
U133931,0,0,20,Product101,windows,Pr100200,0,0
U133932,0,0,20,Product101,windows,Pr100279,0,0
U133933,0,0,19,Product101,android,Pr100200,0,0
U133934,0,0,19,Product101,android,Pr100686,0,0
U133935,0,0,21,Product101,android,Product101,0,0
U133936,0,0,21,Product101,windows,Pr100773,0,0
U133937,0,0,19,Product101,windows,Pr101013,0,0
U133938,0,0,19,Product101,windows,Pr100320,0,0
U133939,0,0,19,Product101,windows,Product101,0,0
U133940,0,0,19,Product101,android,Pr100006,0,0
U133941,0,0,21,Product101,windows,Product101,0,0
U133942,0,0,19,Product101,android,Pr101565,0,0
U133943,0,0,20,Product101,windows,Pr100675,0,0
U133944,0,0,19,Product101,windows,Pr100397,0,0
U133945,0,0,21,Product101,windows,Product101,0,0
U133946,0,0,19,Product101,android,Pr100200,0,0
U133947,0,0,0,Product101,windows,Product101,0,0
U133948,0,0,21,Product101,windows,Pr100485,0,0
U133949,0,0,21,Product101,windows,Product101,0,0
U133950,0,0,0,Product101,windows,Product101,0,0
U133951,0,0,19,Product101,windows,Pr100200,0,0
U133952,0,0,21,Product101,windows,Product101,0,0
U133953,0,0,19,Product101,windows,Pr100070,0,0
U133954,0,0,19,Product101,android,Pr100726,0,0
U133955,0,0,21,Product101,windows,Pr100060,0,0
U133956,0,0,19,Product101,windows,Product101,0,0
U133957,0,0,21,Product101,mac os x,Pr100457,0,0
U133958,0,0,19,Product101,windows,Pr100200,0,0
U133959,0,0,21,Product101,windows,Product101,0,0
U133960,0,0,21,Product101,windows,Pr100059,0,0
U133961,0,0,21,Product101,android,Pr100432,0,0
U133962,0,0,8688,Product101,windows,Pr101563,0,0
U133963,0,0,19,Product101,android,Pr101381,0,0
U133965,0,0,19,Product101,windows,Pr100050,0,0
U133966,0,0,19,Product101,windows,Product101,0,0
U133967,0,0,19,Product101,android,Pr100872,0,0
U133968,0,0,19,Product101,rare,Product101,0,0
U133969,0,0,19,Product101,windows,Product101,0,0
U133970,0,0,19,Product101,android,Pr101929,0,0
U133971,0,0,21,Product101,windows,Product101,0,0
U133972,0,0,19,Product101,windows,Pr100850,0,0
U133973,0,0,19,Product101,android,Product101,0,0
U133974,0,0,19,Product101,android,Product101,0,0
U133975,0,0,19,Product101,windows,Pr102034,0,0
U133976,0,0,21,Product101,windows,Product101,0,0
U133977,0,0,20,Product101,windows,Pr100495,0,0
U133978,0,0,21,Product101,windows,Pr101983,0,0
U133979,0,0,21,Product101,windows,Product101,0,0
U133980,0,0,4962,Product101,android,Pr101063,0,0
U133981,0,0,21,Product101,windows,Product101,0,0
U133982,0,0,21,Product101,android,Pr100022,0,0
U133983,0,0,21,Product101,windows,Pr100520,0,0
U133985,0,0,19,Product101,android,Pr100859,0,0
U133986,0,0,21,Product101,windows,Pr100318,0,0
U133987,0,0,19,Product101,windows,Product101,0,0
U133988,0,0,21,Product101,android,Product101,0,0
U133989,0,0,21,Product101,windows,Product101,0,0
U133990,0,0,21,Product101,windows,Product101,0,0
U133991,0,0,21,Product101,windows,Pr101957,0,0
U133992,0,0,21,Product101,rare,Product101,0,0
U133993,0,0,19,Product101,mac os x,Pr100051,0,0
U133995,0,0,19,Product101,mac os x,Pr100910,0,0
U133996,0,0,19,Product101,windows,Pr100721,0,0
U133997,0,0,20,Product101,android,Pr100633,0,0
U133999,0,0,21,Product101,windows,Pr100997,0,0
U134000,0,0,19,Product101,rare,Pr100133,0,0
U134001,0,0,19,Product101,windows,Product101,0,0
U134002,0,0,19,Product101,windows,Pr100102,0,0
U134003,0,0,21,Product101,android,Product101,0,0
U134004,0,0,0,Product101,windows,Product101,0,0
U134005,0,0,0,Product101,windows,Product101,0,0
U134006,0,0,19,Product101,windows,Product101,0,0
