UserID,Signup Date,User Segment
U132064,2017-10-27 14:26:13.202571+00:00,B
U133661,2017-09-01 11:08:08.035909+00:00,B
U122164,2016-12-08 13:42:57.434790+00:00,B
U121492,2018-04-05 04:43:32.186961+00:00,B
U117735,2017-09-03 15:14:18.038789+00:00,B
U118094,2017-08-22 18:34:11.023939+00:00,B
U119771,2017-11-30 02:14:45.626410+00:00,B
U104496,2016-12-29 12:54:30.747529+00:00,B
U102852,2015-02-27 12:39:09.931657+00:00,B
U134550,2017-07-26 06:50:29.576971+00:00,B
U110912,2018-04-06 13:07:09.211354+00:00,B
U114643,2015-06-12 21:01:42.062480+00:00,B
U133837,2018-01-26 16:27:02.934042+00:00,B
U105530,2018-01-08 23:45:37.633863+00:00,B
U129456,2018-01-07 06:51:17.116333+00:00,B
U134936,2017-01-29 09:14:26.558343+00:00,B
U120265,2018-04-12 07:10:59.881338+00:00,B
U100277,2017-10-30 06:32:19.875982+00:00,B
U110169,2018-03-23 02:08:54.655302+00:00,B
U106756,2018-04-01 03:03:52.687504+00:00,B
U119911,2018-01-22 14:55:17.328011+00:00,B
U108062,2017-12-19 10:36:46.270765+00:00,B
U117420,2018-04-01 12:39:37.049199+00:00,B
U115666,2018-02-06 13:39:49.590840+00:00,B
U123508,2018-03-10 23:44:22.743756+00:00,B
U106519,2018-02-03 06:38:50.245988+00:00,B
U123873,2018-03-10 10:55:23.287271+00:00,B
U119502,2012-09-03 05:34:19+00:00,B
U132418,2017-10-16 16:55:36.518189+00:00,B
U132416,2018-03-29 10:18:50.421915+00:00,B
U134282,2018-02-05 17:54:14.944528+00:00,B
U131386,2015-09-12 21:32:29.870546+00:00,B
U108491,2016-07-01 10:37:25.735872+00:00,B
U134173,2015-11-02 03:13:22.252305+00:00,B
U130811,2018-04-12 06:29:57.180583+00:00,B
U127480,2018-03-26 10:09:54.267830+00:00,B
U107510,2015-08-27 17:11:58.566244+00:00,B
U109272,2018-04-05 18:10:23.245973+00:00,B
U131864,2018-03-30 04:38:04.525461+00:00,B
U111187,2017-11-29 08:36:56.154102+00:00,B
U123971,2012-10-31 10:56:34+00:00,B
U126977,2018-02-08 16:16:32.840141+00:00,B
U121576,2017-08-07 06:22:26.423880+00:00,B
U100880,2017-01-18 13:34:27.913745+00:00,B
U128301,2018-03-07 03:02:16.022453+00:00,B
U124978,2016-10-21 08:54:34.650532+00:00,B
U123716,2018-03-11 08:16:15.747201+00:00,B
U131968,2018-04-11 11:32:22.586429+00:00,B
U133086,2017-10-24 22:42:19.904397+00:00,B
U124123,2018-02-28 06:53:29.193620+00:00,B
U121908,2016-10-24 08:45:34.387132+00:00,B
U111418,2017-09-11 14:31:58.498812+00:00,B
U127955,2018-03-02 10:17:26.663764+00:00,B
U126745,2018-01-14 05:10:30.642615+00:00,B
U135376,2017-03-15 04:59:20.485635+00:00,B
U134250,2018-04-14 10:36:20.310533+00:00,B
U107341,2018-03-02 17:15:09.831201+00:00,B
U107913,2018-01-31 08:28:53.836366+00:00,B
U104301,2017-10-26 20:49:26.803179+00:00,B
U129896,2013-09-20 06:00:23+00:00,B
U107704,2017-08-10 07:13:51.646600+00:00,B
U112473,2015-02-25 13:38:15.723431+00:00,B
U104501,2018-03-22 15:12:55.506275+00:00,B
U134916,2018-03-23 09:43:10.913717+00:00,B
U115549,2018-02-06 17:30:36.749810+00:00,B
U134826,2017-04-13 16:48:43.977783+00:00,B
U102520,2018-04-09 14:47:14.959071+00:00,B
U120447,2015-01-08 16:04:28+00:00,B
U114364,2018-04-10 23:58:28.657351+00:00,B
U136688,2014-12-09 09:35:59+00:00,B
U110785,2015-09-02 15:00:39.387785+00:00,B
U108939,2018-02-10 04:39:45.923761+00:00,B
U130536,2018-02-16 19:38:15.220852+00:00,B
U134036,2015-12-13 06:15:01.709035+00:00,B
U119114,2013-07-02 05:48:50+00:00,B
U133133,2014-11-10 06:20:50+00:00,B
U108763,2016-11-15 13:57:42.244230+00:00,B
U119595,2018-03-27 14:48:58.071860+00:00,B
U108829,2017-12-24 05:19:28.816260+00:00,B
U112123,2017-01-02 16:50:04.223915+00:00,B
U118733,2015-08-24 05:58:42.039913+00:00,B
U135934,2016-02-03 19:11:36.434733+00:00,B
U131545,2017-03-16 14:42:27.572612+00:00,B
U122975,2017-09-28 10:10:25.194593+00:00,B
U128104,2017-06-18 05:14:05.600997+00:00,B
U127840,2018-03-02 20:47:50.173148+00:00,B
U100002,2018-04-05 21:11:00.361781+00:00,B
U100016,2018-02-03 10:27:09.121120+00:00,B
U118909,2018-03-15 08:33:39.565973+00:00,B
U120009,2017-06-03 14:13:22.165400+00:00,B
U131880,2018-04-10 18:13:51.199377+00:00,B
U126740,2018-04-05 05:13:27.182246+00:00,B
U108418,2018-03-25 07:36:22.524111+00:00,B
U131798,2018-04-09 15:10:16.846860+00:00,B
U130165,2016-10-03 12:19:06.690948+00:00,B
U105481,2015-12-18 14:20:40.790923+00:00,B
U121279,2018-01-23 19:39:17.879730+00:00,B
U123834,2013-10-04 05:40:10+00:00,B
U101893,2018-03-30 06:21:07.063854+00:00,B
U119846,2018-03-19 15:56:46.353575+00:00,B
U127859,2015-07-08 21:01:04.764201+00:00,B
U135309,2017-12-01 21:35:17.413530+00:00,B
U129209,2017-03-08 15:21:49.284941+00:00,B
U127045,2018-01-31 19:41:47.436149+00:00,B
U118695,2017-08-17 08:32:39.090814+00:00,B
U103898,2017-09-10 07:02:24.671483+00:00,B
U107803,2018-04-04 16:46:16.699936+00:00,B
U113722,2017-04-10 02:59:46.923688+00:00,B
U118438,2013-02-07 10:24:42+00:00,B
U122712,2018-03-06 17:01:08.521298+00:00,B
U134776,2018-04-08 16:45:46.711685+00:00,B
U126930,2017-07-26 10:51:30.006641+00:00,B
U119094,2015-08-25 16:35:46.856838+00:00,B
U108508,2018-01-10 05:38:08.360570+00:00,B
U133330,2018-03-30 18:58:09.930577+00:00,B
U109594,2017-03-06 12:23:51.356117+00:00,B
U116192,2018-01-18 17:51:25.992401+00:00,B
U134472,2017-08-03 09:39:52.495798+00:00,B
U122568,2017-09-05 16:36:30.322179+00:00,B
U115813,2017-07-09 10:49:43.328448+00:00,B
U108856,2018-03-28 07:01:03.094627+00:00,B
U123565,2017-12-04 01:36:09.639818+00:00,B
U132483,2018-03-15 10:41:24.945612+00:00,B
U124830,2017-03-10 14:04:49.263849+00:00,B
U104568,2017-07-18 03:47:09.294707+00:00,B
U127129,2017-06-16 03:20:30.845857+00:00,B
U125907,2013-08-02 17:58:05+00:00,B
U102637,2018-04-15 08:13:59.255568+00:00,B
U118757,2017-03-19 11:36:00.927448+00:00,B
U109496,2016-03-22 08:56:17.339997+00:00,B
U105673,2018-03-20 01:08:27.302736+00:00,B
U114943,2018-04-10 21:14:15.859624+00:00,B
U133513,2016-07-05 06:30:14.674907+00:00,B
U128592,2018-03-10 07:44:44.217313+00:00,B
U106419,2018-04-09 02:11:02.271793+00:00,B
U123842,2018-03-05 06:47:06.225318+00:00,B
U119234,2017-05-09 06:13:27.726564+00:00,B
U127128,2015-02-13 05:30:46.827442+00:00,B
U106153,2018-04-08 12:21:04.667495+00:00,B
U123888,2018-01-20 16:25:41.549493+00:00,B
U126975,2017-12-02 06:25:20.084804+00:00,B
U119577,2018-04-06 02:37:56.736902+00:00,B
U133873,2017-08-09 08:45:39.932955+00:00,B
U103989,2018-03-24 07:18:43.738151+00:00,B
U121115,2012-11-02 18:54:55+00:00,B
U132225,2017-03-30 13:34:12.346818+00:00,B
U120564,2017-08-16 16:59:13.206775+00:00,B
U120551,2016-03-22 19:24:36.327253+00:00,B
U122192,2018-03-23 09:29:28.138058+00:00,B
U126250,2017-12-27 04:08:27.404115+00:00,B
U134027,2017-11-22 15:14:35.302947+00:00,B
U112227,2016-06-05 10:42:20.123024+00:00,B
U134420,2017-05-10 06:56:22.706985+00:00,B
U123485,2016-02-20 09:20:45.464549+00:00,B
U120971,2018-03-27 13:06:57.730665+00:00,B
U118960,2018-02-21 17:26:13.362787+00:00,B
U128557,2018-04-14 22:43:24.921695+00:00,B
U115967,2018-01-06 21:34:28.944886+00:00,B
U119585,2018-03-11 08:22:04.544725+00:00,B
U120643,2016-09-29 08:54:28.739086+00:00,B
U114542,2018-04-05 12:36:15.288402+00:00,B
U133291,2017-12-06 13:29:41.269039+00:00,B
U123556,2016-09-19 03:11:52.476251+00:00,B
U102738,2018-04-07 04:44:58.254043+00:00,B
U130659,2014-06-05 15:23:32+00:00,B
U136079,2015-04-29 04:28:53.218571+00:00,B
U128982,2017-05-29 12:22:37.614809+00:00,B
U129596,2018-03-06 14:09:35.233735+00:00,B
U113012,2017-08-10 11:45:00.227845+00:00,B
U136195,2016-01-30 08:12:09.049227+00:00,B
U131423,2017-05-21 03:01:52.579587+00:00,B
U111141,2017-11-06 09:50:05.856673+00:00,B
U130095,2016-09-16 08:25:37.443912+00:00,B
U111091,2017-02-05 10:14:51.238705+00:00,B
U119727,2017-08-07 08:15:17.501221+00:00,B
U135727,2017-02-12 16:05:03.022463+00:00,B
U132125,2018-04-06 21:23:40.360124+00:00,B
U115717,2017-08-13 09:08:14.867201+00:00,B
U122344,2014-05-09 16:26:30+00:00,B
U109517,2017-01-22 14:42:40.982029+00:00,B
U109391,2017-08-05 13:34:45.183339+00:00,B
U125028,2018-03-13 13:37:56.853575+00:00,B
U130876,2016-06-24 14:58:53.766771+00:00,B
U131455,2018-03-19 06:28:27.743574+00:00,B
U105173,2015-07-13 12:21:02.260079+00:00,B
U123568,2018-02-02 22:08:32.160685+00:00,B
U106466,2017-09-16 13:48:30.473258+00:00,B
U122000,2018-02-12 07:01:54.338395+00:00,B
U116840,2015-05-30 18:04:07.840480+00:00,B
U123597,2018-04-12 14:34:47.509541+00:00,B
U126877,2016-12-04 12:59:00.677857+00:00,B
U115670,2018-04-02 08:41:08.843306+00:00,B
U122379,2018-02-18 18:46:13.167414+00:00,B
U133083,2018-04-11 09:03:01.875524+00:00,B
U128988,2017-05-25 11:37:09.359915+00:00,B
U128300,2017-09-28 00:56:51.606349+00:00,B
U106195,2017-03-20 10:12:24.921094+00:00,B
U130456,2015-07-19 06:07:29.190040+00:00,B
U120299,2016-01-05 01:54:22.478027+00:00,B
U102172,2017-04-26 04:33:41.231016+00:00,B
U126101,2018-03-24 09:54:47.854843+00:00,B
U120794,2018-03-07 19:20:19.893461+00:00,B
U125324,2016-04-08 10:43:11.872501+00:00,B
U114266,2012-03-21 18:37:39+00:00,B
U106330,2017-10-31 06:03:00.308758+00:00,B
U113861,2018-03-12 10:19:15.555508+00:00,B
U130762,2018-04-12 16:49:40.069794+00:00,B
U128541,2018-03-26 04:53:49.663065+00:00,B
U130308,2018-03-07 09:57:53.213314+00:00,B
U113099,2016-08-25 04:52:49.248996+00:00,B
U124475,2018-02-27 19:52:10.523332+00:00,B
U122993,2018-02-13 21:26:13.519822+00:00,B
U122235,2018-04-09 02:15:04.433499+00:00,B
U101423,2018-03-30 18:26:51.653992+00:00,B
U134613,2017-08-27 08:09:05.416753+00:00,B
U131838,2015-10-22 23:10:09.041914+00:00,B
U113978,2018-01-04 21:39:58.400470+00:00,B
U111758,2013-03-26 07:48:17+00:00,B
U124906,2015-02-22 06:21:17.397284+00:00,B
U113275,2017-09-22 10:57:01.041842+00:00,B
U121964,2017-11-01 21:24:00.443906+00:00,B
U111772,2015-07-02 21:58:16.231605+00:00,B
U113082,2016-07-17 06:33:07.347377+00:00,B
U112938,2014-12-13 18:43:24+00:00,B
U113744,2016-09-30 14:38:34.783131+00:00,B
U133247,2017-11-19 06:43:37.708288+00:00,B
U111282,2017-12-17 09:10:53.831998+00:00,B
U102715,2017-09-30 09:58:31.671449+00:00,B
U109307,2018-03-06 21:46:19.074630+00:00,B
U108547,2018-04-07 18:10:03.372139+00:00,B
U127772,2018-03-29 08:27:48.898693+00:00,B
U114940,2018-03-08 06:54:18.210750+00:00,B
U118750,2018-03-29 10:38:00.025126+00:00,B
U134906,2018-03-17 09:58:05.002400+00:00,B
U126230,2017-11-08 04:49:25.135624+00:00,B
U119132,2016-07-09 05:41:49.275809+00:00,B
U113256,2015-11-19 01:40:58.444673+00:00,B
U104237,2016-11-19 17:41:45.226758+00:00,B
U132431,2018-04-07 01:43:23.274696+00:00,B
U123674,2017-12-25 09:52:38.693151+00:00,B
U136722,2018-04-09 10:57:21.211952+00:00,B
U117731,2018-02-22 14:56:47.647352+00:00,B
U128487,2017-03-06 06:35:49.955880+00:00,B
U123791,2016-12-06 15:43:44.708822+00:00,B
U113422,2015-10-25 17:45:53.989662+00:00,B
U129210,2017-10-31 16:44:33.820523+00:00,B
U126211,2017-03-18 17:04:03.636771+00:00,B
U133938,2017-06-12 12:28:06.767462+00:00,B
U131101,2018-04-10 06:20:31.506111+00:00,B
U126858,2018-01-20 08:18:08.167346+00:00,B
U127485,2017-09-15 15:28:58.524692+00:00,B
U109045,2016-08-17 00:00:34.068750+00:00,B
U129983,2018-04-11 05:32:51.704943+00:00,B
U121948,2017-10-20 16:01:40.879240+00:00,B
U107262,2018-03-23 11:07:01.585133+00:00,B
U117291,2015-02-26 14:46:01.254972+00:00,B
U136210,2018-04-11 14:46:57.422527+00:00,B
U135099,2015-11-11 19:22:23.760791+00:00,B
U130208,2016-06-01 07:40:24.204754+00:00,B
U113152,2018-01-25 17:15:33.266862+00:00,B
U132546,2018-04-10 07:10:27.565608+00:00,B
U107628,2018-04-04 02:17:31.580946+00:00,B
U129526,2014-09-22 08:48:15+00:00,B
U119793,2018-03-05 16:36:06.880442+00:00,B
U113924,2016-08-08 11:10:42.584406+00:00,B
U131161,2017-11-23 05:19:54.072671+00:00,B
U114844,2017-12-05 11:56:37.858369+00:00,B
U110919,2017-03-25 04:04:45.576757+00:00,B
U103225,2017-04-21 11:20:12.884741+00:00,B
U126574,2017-10-04 07:23:51.896742+00:00,B
U106620,2015-07-29 14:05:33.035258+00:00,B
U113502,2018-03-30 12:25:32.741387+00:00,B
U133896,2016-12-06 15:00:32.069519+00:00,B
U116948,2018-04-05 13:31:47.286640+00:00,B
U109627,2014-06-05 11:43:13+00:00,B
U113658,2015-02-12 07:47:23.429172+00:00,B
U123688,2018-03-15 22:28:46.419164+00:00,B
U126534,2018-04-11 09:47:53.043401+00:00,B
U118526,2017-06-22 15:15:40.473259+00:00,B
U117122,2018-02-02 09:41:50.981826+00:00,B
U104004,2013-07-03 16:14:16+00:00,B
U127708,2018-03-31 09:07:53.753763+00:00,B
U112430,2018-03-31 16:25:50.216883+00:00,B
U100490,2018-04-03 15:21:14.754175+00:00,B
U118817,2018-02-06 04:37:09.254992+00:00,B
U123511,2018-03-28 06:24:49.469746+00:00,B
U133961,2017-06-17 08:26:50.854447+00:00,B
U124715,2017-03-08 06:09:42.447751+00:00,B
U126281,2018-02-23 05:23:18.650137+00:00,B
U130431,2017-04-01 13:14:54.226304+00:00,B
U126867,2017-03-21 17:48:36.508897+00:00,B
U122902,2017-07-08 06:01:17.516360+00:00,B
U130338,2016-07-21 08:48:18.927886+00:00,B
U124683,2018-04-04 01:37:35.579093+00:00,B
U111002,2018-02-16 16:50:41.002167+00:00,B
U100599,2018-04-12 20:15:18.861161+00:00,B
U133802,2018-02-14 04:59:55.510704+00:00,B
U121911,2015-03-10 03:46:04.803630+00:00,B
U115287,2018-03-29 04:59:12.626611+00:00,B
U130298,2017-09-01 14:03:23.025838+00:00,B
U115851,2018-04-10 20:11:16.852720+00:00,B
U122247,2016-02-11 15:53:12.004208+00:00,B
U122431,2017-12-30 12:44:06.885574+00:00,B
U132605,2016-07-30 15:48:16.810631+00:00,B
U123147,2018-03-20 20:20:26.688673+00:00,B
U111337,2017-11-02 10:46:45.342300+00:00,B
U129265,2017-05-08 08:42:02.099552+00:00,B
U127041,2016-06-20 03:07:06.428039+00:00,B
U129543,2018-03-11 11:30:37.878516+00:00,B
U126372,2018-03-01 08:46:17.718120+00:00,B
U116026,2018-02-16 21:25:45.100771+00:00,B
U110879,2018-03-02 03:43:52.179706+00:00,B
U127885,2018-04-14 12:49:23.304872+00:00,B
U109584,2017-07-02 11:04:35.277199+00:00,B
U100298,2018-04-06 12:33:17.731797+00:00,B
U132053,2018-04-01 13:39:31.428040+00:00,B
U124729,2018-03-14 22:49:35.873289+00:00,B
U111249,2017-11-01 10:39:21.773392+00:00,B
U111892,2018-01-29 03:06:09.872540+00:00,B
U133916,2017-08-28 17:16:26.147834+00:00,B
U118708,2017-09-21 16:02:07.807515+00:00,B
U134493,2017-08-17 07:12:56.888005+00:00,B
U136802,2016-07-02 21:08:38.739082+00:00,B
U129571,2016-12-18 13:43:00.898457+00:00,B
U133201,2018-04-01 21:02:44.798484+00:00,B
U118980,2018-03-02 02:01:29.708465+00:00,B
U110329,2016-09-25 12:58:32.474939+00:00,B
U132199,2018-03-30 17:36:26.148153+00:00,B
U118045,2017-07-29 19:20:44.635853+00:00,B
U136249,2018-01-10 16:18:15.979840+00:00,B
U107231,2016-10-24 08:58:26.323811+00:00,B
U123361,2013-04-21 19:26:42+00:00,B
U102246,2018-01-31 00:31:23.715331+00:00,B
U123665,2015-08-11 13:34:36.359599+00:00,B
U121558,2017-10-25 10:06:40.654080+00:00,B
U113259,2013-10-20 04:01:04+00:00,B
U131761,2016-07-17 23:25:35.518156+00:00,B
U107582,2018-03-29 11:02:58.922830+00:00,B
U134675,2017-11-29 01:52:31.126077+00:00,B
U121223,2016-07-13 15:14:13.892940+00:00,B
U135405,2018-02-05 10:12:32.563498+00:00,B
U130522,2016-07-01 18:40:13.501308+00:00,B
U117030,2017-12-09 23:29:19.216989+00:00,B
U121792,2017-01-01 17:39:21.301082+00:00,B
U112435,2018-03-28 19:20:16.756963+00:00,B
U132791,2018-03-07 03:51:11.019539+00:00,B
U104337,2018-03-31 09:44:55.944292+00:00,B
U122176,2017-10-06 05:32:38.650367+00:00,B
U129590,2016-03-15 05:55:20.453687+00:00,B
U128778,2017-05-04 11:58:53.192463+00:00,B
U103383,2018-01-26 08:57:54.785577+00:00,B
U136223,2018-03-21 11:36:22.710593+00:00,B
U113031,2018-01-18 11:28:48.667232+00:00,B
U112819,2018-03-29 10:45:04.002562+00:00,B
U121204,2017-12-08 14:09:15.759064+00:00,B
U108686,2016-08-28 06:30:25.348836+00:00,B
U135218,2018-01-05 07:32:18.520714+00:00,B
U118492,2018-03-01 13:15:15.912640+00:00,B
U129695,2017-03-14 11:42:00.887002+00:00,B
U120588,2015-01-25 13:12:55+00:00,B
U127472,2016-10-27 12:22:53.345318+00:00,B
U100178,2012-07-17 20:12:06+00:00,B
U107804,2017-08-08 13:52:06.059961+00:00,B
U104074,2018-04-05 13:34:58.990694+00:00,B
U126243,2016-03-14 21:48:50.421066+00:00,B
U132689,2017-11-23 04:27:22.641783+00:00,B
U105659,2015-02-13 19:29:27.689154+00:00,B
U128960,2016-06-04 13:24:58.958793+00:00,B
U115018,2017-08-16 14:16:01.691318+00:00,B
U117594,2014-06-19 13:32:32+00:00,B
U125991,2017-09-01 23:16:20.851359+00:00,B
U116657,2016-03-07 09:45:14.117045+00:00,B
U105944,2018-03-23 16:21:13.821206+00:00,B
U126860,2017-07-30 07:31:46.063917+00:00,B
U116082,2018-03-29 13:21:10.771209+00:00,B
U124553,2017-11-23 21:00:21.152668+00:00,B
U116471,2017-10-31 01:33:43.917946+00:00,B
U133104,2015-06-16 04:03:55.661133+00:00,B
U115315,2018-03-14 09:50:17.464461+00:00,B
U128427,2017-06-16 20:11:13.705318+00:00,B
U122769,2014-10-26 13:26:39+00:00,B
U119441,2018-02-25 12:49:11.907501+00:00,B
U108511,2017-07-09 08:08:35.053987+00:00,B
U129761,2018-02-28 13:29:58.456371+00:00,B
U115320,2018-03-29 05:22:12.929919+00:00,B
U109974,2018-04-06 18:34:34.222905+00:00,B
U132405,2018-02-27 15:29:19.501682+00:00,B
U136502,2017-12-14 11:13:21.007807+00:00,B
U111868,2018-03-13 02:54:03.215939+00:00,B
U136538,2017-07-18 18:52:54.185303+00:00,B
U103068,2016-10-16 23:26:37.848891+00:00,B
U120428,2018-03-14 08:26:08.684219+00:00,B
U109865,2016-02-13 13:08:24.502070+00:00,B
U134523,2018-03-02 15:54:53.745262+00:00,B
U125569,2016-07-21 15:44:01.964969+00:00,B
U133881,2017-10-02 07:03:40.526157+00:00,B
U133000,2017-04-08 00:40:44.721410+00:00,B
U133687,2018-04-10 10:02:19.696646+00:00,B
U111205,2017-06-19 10:06:09.414253+00:00,B
U129443,2012-03-23 22:40:14+00:00,B
U105529,2017-11-15 13:56:45.572982+00:00,B
U122900,2014-08-13 14:28:38+00:00,B
U108347,2018-04-01 09:04:24.414814+00:00,B
U109175,2018-03-23 13:49:25.550613+00:00,B
U118407,2018-04-05 14:19:52.150409+00:00,B
U107194,2017-12-05 20:28:43.122766+00:00,B
U124920,2018-02-25 22:25:06.130953+00:00,B
U126080,2015-01-10 17:03:32+00:00,B
U112625,2017-06-01 17:46:04.219680+00:00,B
U100564,2012-03-23 18:30:32+00:00,B
U111767,2018-04-02 21:08:37.020961+00:00,B
U126535,2016-03-10 10:54:34.667813+00:00,B
U120087,2017-09-13 17:55:28.213697+00:00,B
U119969,2018-04-07 10:30:12.771232+00:00,B
U125585,2018-04-12 09:46:55.583784+00:00,B
U117842,2018-01-29 13:57:45.766342+00:00,B
U105879,2015-12-20 13:02:19.110344+00:00,B
U116794,2018-03-11 12:40:52.784207+00:00,B
U129741,2015-07-03 16:01:52.817055+00:00,B
U134874,2016-12-21 08:24:06.324232+00:00,B
U134470,2017-04-28 19:49:37.819231+00:00,B
U119098,2018-01-19 07:33:13.817105+00:00,B
U119042,2013-12-25 06:49:59+00:00,B
U100161,2017-03-29 06:36:25.797372+00:00,B
U101168,2018-04-07 07:38:16.248917+00:00,B
U135628,2018-01-06 07:53:50.389939+00:00,B
U115034,2014-03-22 12:25:01+00:00,B
U114810,2018-02-10 13:31:45.461384+00:00,B
U115832,2017-01-09 08:14:56.326344+00:00,B
U117096,2018-04-01 05:33:19.845522+00:00,B
U101151,2015-02-03 07:30:46+00:00,B
U117568,2018-03-18 11:35:03.121623+00:00,B
U123936,2018-03-01 07:10:22.170701+00:00,B
U105564,2016-02-29 20:42:58.296337+00:00,B
U112649,2016-10-22 13:52:51.297722+00:00,B
U111428,2017-10-07 05:48:04.030216+00:00,B
U127236,2017-12-22 17:40:44.062306+00:00,B
U128453,2017-05-11 04:01:01.179050+00:00,B
U106490,2016-01-12 17:34:32.010102+00:00,B
U119153,2017-07-03 04:38:09.063240+00:00,B
U105619,2017-12-18 18:46:07.513462+00:00,B
U119205,2016-11-23 15:54:12.581903+00:00,B
U118008,2017-06-20 07:16:10.547446+00:00,B
U122139,2017-09-26 06:05:32.905320+00:00,B
U132733,2018-04-06 07:29:04.553236+00:00,B
U121938,2018-03-08 04:19:58.428854+00:00,B
U119603,2017-08-16 13:11:18.038340+00:00,B
U121724,2017-11-22 07:04:22.528691+00:00,B
U133865,2018-03-19 15:38:47.100669+00:00,B
U118537,2015-10-17 12:56:56.624284+00:00,B
U122324,2018-03-31 19:40:26.135397+00:00,B
U122819,2018-03-03 16:14:40.750334+00:00,B
U132043,2015-12-18 08:02:16.584950+00:00,B
U107183,2017-11-22 17:04:45.318833+00:00,B
U119100,2015-12-11 03:20:13.490690+00:00,B
U120702,2014-03-08 04:21:21+00:00,B
U101192,2016-08-01 10:51:02.111809+00:00,B
U115154,2018-03-09 07:49:48.788911+00:00,B
U123777,2017-03-11 05:50:18.594332+00:00,B
U123179,2018-02-15 09:10:52.600430+00:00,B
U132427,2018-03-24 07:42:02.645816+00:00,B
U107730,2016-10-26 20:22:54.862788+00:00,B
U132183,2018-03-27 09:49:04.761407+00:00,B
U106540,2017-06-05 14:49:18.750118+00:00,B
U123455,2017-11-10 14:37:56.856577+00:00,B
U102889,2017-12-01 17:19:49.447814+00:00,B
U126993,2016-01-20 08:14:31.381200+00:00,B
U121804,2015-01-19 08:43:11+00:00,B
U117832,2018-01-24 01:49:41.106879+00:00,B
U135738,2018-03-09 05:14:35.076438+00:00,B
U101254,2016-07-13 09:03:28.303336+00:00,B
U134425,2018-04-15 11:51:45.580118+00:00,B
U107133,2018-03-21 20:51:31.874493+00:00,B
U119927,2017-09-29 10:28:23.835167+00:00,B
U110028,2017-05-18 16:33:42.437277+00:00,B
U124425,2018-02-03 06:10:48.741799+00:00,B
U135115,2017-11-07 03:55:03.386007+00:00,B
U109232,2018-02-28 13:24:31.199373+00:00,B
U112566,2018-03-10 12:38:49.700320+00:00,B
U134165,2016-08-26 06:31:26.385703+00:00,B
U112816,2018-02-18 17:39:43.708292+00:00,B
U103967,2018-03-03 12:31:45.717150+00:00,B
U100986,2015-04-09 19:28:26.320622+00:00,B
U116257,2017-12-14 16:27:37.536811+00:00,B
U116523,2017-10-25 13:15:21.962947+00:00,B
U105089,2015-03-02 05:17:20.262634+00:00,B
U123569,2017-12-18 18:59:29.374562+00:00,B
U120116,2015-05-10 17:30:07.452000+00:00,B
U116437,2018-03-14 17:11:20.508736+00:00,B
U107614,2017-02-28 02:49:15.591231+00:00,B
U125645,2017-11-09 15:14:39.439815+00:00,B
U136495,2017-08-24 06:32:43.543735+00:00,B
U131665,2018-04-07 09:27:37.941626+00:00,B
U105906,2018-03-29 00:04:50.468067+00:00,B
U119036,2017-09-22 09:29:03.763656+00:00,B
U109386,2018-03-10 19:12:24.704577+00:00,B
U124990,2017-05-16 20:03:35.072441+00:00,B
U136815,2018-04-04 14:30:24.370863+00:00,B
U128980,2018-02-13 04:24:26.408115+00:00,B
U128020,2018-03-06 09:08:00.578931+00:00,B
U136466,2018-02-20 06:49:55.487526+00:00,B
U111363,2014-12-09 13:42:59+00:00,B
U132847,2018-02-10 05:57:05.787682+00:00,B
U134274,2016-08-22 19:34:01.604677+00:00,B
U110882,2013-08-06 08:09:41+00:00,B
U107137,2016-07-15 18:27:43.525136+00:00,B
U130590,2016-12-31 22:33:44.525215+00:00,B
U129264,2017-12-06 15:37:21.701093+00:00,B
U119409,2018-04-01 05:13:28.121653+00:00,B
U121547,2018-02-27 15:58:28.916551+00:00,B
U126151,2016-12-24 02:34:15.038029+00:00,B
U134822,2016-05-16 11:33:49.835221+00:00,B
U128310,2018-03-21 06:53:41.856117+00:00,B
U135729,2018-03-29 19:46:20.089509+00:00,B
U135714,2016-02-04 22:58:46.380764+00:00,B
U105093,2018-02-03 17:57:03.965728+00:00,B
U130410,2015-12-20 19:02:58.866880+00:00,B
U104428,2018-02-17 19:39:34.954715+00:00,B
U111797,2018-01-11 15:02:28.911959+00:00,B
U131041,2018-02-14 10:50:15.488398+00:00,B
U114832,2017-05-09 07:16:43.429583+00:00,B
U112219,2017-04-10 09:12:45.651843+00:00,B
U131752,2017-11-30 18:31:48.559432+00:00,B
U103760,2017-05-25 02:32:50.739516+00:00,B
U105492,2017-06-20 17:14:46.051187+00:00,B
U105380,2015-11-21 13:55:26.909601+00:00,B
U107686,2016-02-26 05:18:32.414071+00:00,B
U136649,2017-04-21 12:11:27.064757+00:00,B
U136222,2018-02-27 13:56:56.464633+00:00,B
U133190,2016-12-29 17:05:47.841508+00:00,B
U123465,2016-03-15 15:33:09.566574+00:00,B
U121071,2018-01-04 14:50:03.929151+00:00,B
U105275,2018-03-12 16:24:54.959805+00:00,B
U135205,2017-03-03 13:36:23.776595+00:00,B
U118109,2017-05-08 17:42:34.111809+00:00,B
U113876,2015-03-24 17:41:09.928330+00:00,B
U106611,2018-03-04 12:32:48.930832+00:00,B
U123976,2017-07-26 06:49:56.470017+00:00,B
U135590,2017-06-16 19:38:55.005391+00:00,B
U110279,2015-10-26 19:44:32.704143+00:00,B
U136945,2018-04-05 03:56:16.056578+00:00,B
U104315,2018-04-06 01:55:24.874507+00:00,B
